id	px	py	stellar_mass
8062839228	-4.177854e+00	-4.984086e+00	+9.359626e+06
8062841000	-7.100480e+00	-3.852919e+00	+1.306838e+07
8062842528	-3.420515e+00	+3.958528e+00	+8.697570e+06
8062843865	+2.805742e+00	+2.963637e+00	+2.055197e+07
8062845594	-3.093969e+00	+8.040504e+00	+5.077478e+06
8062845840	-6.455564e+00	-3.042270e+00	+3.928114e+06
8062849024	-4.057300e-01	-3.673838e+00	+1.102044e+07
8062849085	-8.338409e+00	+5.990436e+00	+9.992151e+06
8062850445	-4.946275e-01	+3.641804e+00	+6.089997e+06
8062853426	+3.534575e+00	+7.941514e+00	+1.056770e+07
8062853654	-5.959561e+00	+6.383170e+00	+1.812407e+07
8062853856	-9.518760e+00	-6.790909e+00	+1.602926e+07
8062854157	-9.061122e+00	-8.053013e+00	+4.684484e+06
8062854170	+8.514905e+00	+2.562431e+00	+9.294207e+06
8062854665	+5.064665e+00	-2.674823e+00	+1.621252e+07
8062855228	+5.553888e+00	+1.909228e+00	+5.931570e+06
8062855476	-3.497233e+00	-4.452224e-02	+5.189715e+06
8062856063	-5.747622e+00	+4.176732e+00	+3.675274e+07
8062856759	-4.527701e+00	+7.126770e+00	+5.474984e+06
8062858944	+8.326345e+00	+4.616139e-01	+7.178236e+06
8062859241	-5.540489e+00	+7.787024e+00	+9.590393e+06
8062859613	-2.560887e+00	+2.744539e+00	+5.772450e+06
8062859911	+1.989018e+00	+5.479954e-01	+5.396337e+06
8062860168	+6.551964e+00	+8.672193e+00	+6.227654e+06
8062860813	-7.706435e+00	-4.371879e+00	+1.835452e+07
8062861055	-4.847588e+00	-7.184421e+00	+1.616911e+07
8062861319	-4.611954e+00	-2.214032e+00	+6.828926e+06
8062861811	+1.299707e+00	-4.880172e+00	+3.761028e+07
8062864766	+1.489497e+00	+6.419632e+00	+5.485334e+06
8062864902	+1.929163e+00	+9.398655e+00	+2.624919e+07
8062864974	-3.150958e+00	+4.160678e+00	+2.615627e+07
8062866038	-6.597493e+00	-6.880833e+00	+4.267654e+06
8062866612	+1.405660e+00	+5.574665e+00	+5.454230e+06
8062868017	+4.148263e+00	-1.664746e+00	+2.167103e+07
8062868116	-9.134002e+00	+6.791598e+00	+1.064452e+07
8062868750	+1.973229e+00	+1.100120e+00	+6.373168e+06
8062869394	+6.013487e+00	-8.743280e+00	+6.025984e+06
8062870576	-5.484778e+00	+2.215131e+00	+4.446066e+06
8062870729	+6.696274e+00	+5.203852e+00	+5.194032e+06
8062871188	-8.454797e-02	-8.477826e-01	+8.388196e+06
8062872085	+2.717854e+00	+3.553093e+00	+8.610347e+06
8062873121	+1.805250e+00	+7.295622e+00	+3.981166e+06
8062873691	+4.503595e+00	-7.629287e+00	+2.293746e+07
8062874234	-3.228468e+00	+5.477520e+00	+2.146273e+07
8062874700	-1.864447e+00	-5.610392e-01	+4.272197e+07
8062875567	-2.782239e+00	+5.390500e+00	+1.735501e+07
8062876071	-3.473073e+00	-3.457179e-01	+1.190375e+07
8062876649	+6.721033e+00	-5.325179e+00	+6.092840e+10
8062877250	-2.502952e+00	+7.757961e+00	+2.839295e+07
8062877631	-4.307331e+00	-4.158891e-01	+1.714192e+07
8062877636	-7.993590e+00	+8.359700e+00	+2.500439e+07
8062879527	+7.694153e+00	+5.535942e+00	+9.822594e+06
8062880476	+2.345484e+00	+2.095315e+00	+3.865545e+07
8062880988	+1.233392e+00	-2.926441e-01	+4.300440e+06
8062883721	-5.127348e+00	-8.399668e+00	+1.073542e+07
8062884466	-1.572568e-01	+3.479857e+00	+1.176607e+07
8062884864	-3.537177e+00	-5.643648e+00	+5.173650e+06
8062885289	+2.127173e+00	-7.154068e+00	+9.878515e+06
8062885908	+9.266984e+00	+9.578706e+00	+7.429194e+06
8062887812	+9.798933e+00	+7.751949e+00	+9.564467e+06
8062887970	-7.516480e+00	+2.522525e+00	+3.957543e+06
8062888141	-4.656144e+00	-1.416891e+00	+1.195832e+07
8062888174	+4.225928e+00	-8.725337e+00	+1.271832e+07
8062888652	-3.171098e-01	-4.570952e+00	+5.178744e+06
8062889425	-6.677784e+00	+3.183573e+00	+6.526322e+07
8062890626	-9.515527e-01	-4.738825e+00	+5.045556e+06
8062891564	+5.781728e+00	-2.370983e+00	+1.059799e+07
8062892234	+2.978690e+00	+6.182030e+00	+1.078230e+07
8062894167	-8.653247e+00	+8.385209e+00	+5.423678e+06
8062895200	-8.614777e+00	+5.831769e+00	+8.129124e+06
8062895751	+3.827562e+00	-4.534926e+00	+9.755127e+06
8062896867	+4.657391e+00	-6.130924e+00	+3.471203e+07
8062899588	+3.178187e+00	+4.048221e+00	+7.738255e+06
8062899880	-8.134160e+00	+8.712987e+00	+1.294040e+07
8062902114	-3.548376e+00	+1.329011e+00	+6.770137e+06
8062903339	+6.477242e+00	+5.572458e+00	+1.080532e+07
8062904966	+3.021068e+00	-6.780094e+00	+1.070317e+07
8062905734	-4.718054e+00	+5.038012e+00	+9.717379e+06
8062906367	-7.251749e+00	-5.952450e+00	+7.911240e+06
8062906535	+5.409615e+00	+9.731752e-01	+9.372601e+06
8062907237	-7.484732e+00	+1.869615e+00	+1.751004e+07
8062907505	+7.832573e+00	-3.525632e+00	+2.400685e+07
8062907772	-1.950688e+00	-7.019093e+00	+8.591870e+06
8062908941	-2.075179e+00	+3.104146e+00	+3.369211e+06
8062910534	-6.471885e+00	+3.540241e+00	+3.995808e+06
8062910951	+6.878080e-01	+4.667868e+00	+1.950955e+07
8062911534	-6.350823e-01	+6.128794e+00	+1.155329e+07
8062912123	+6.447572e+00	+9.108634e+00	+1.677321e+07
8062912934	-4.454140e+00	+2.756160e+00	+6.588594e+06
8062913544	+2.479569e-01	-2.156671e+00	+2.293961e+07
8062914460	+7.679664e+00	+2.755408e+00	+1.175976e+07
8062915951	+8.558965e+00	-7.565344e+00	+8.500993e+06
8062916011	-5.826537e+00	-1.041360e+00	+8.355500e+06
8062916570	+4.673734e+00	+8.828091e+00	+9.819982e+06
8062917290	-1.993956e+00	+2.295688e+00	+1.090840e+07
8062918140	+9.214161e+00	+6.325749e+00	+3.238931e+06
8062918206	+7.585519e+00	-3.148184e+00	+8.537967e+06
8062919132	+7.350953e+00	+6.016874e+00	+6.235984e+06
8062919249	-7.996785e+00	+4.131321e+00	+1.530558e+07
8062919637	+5.397433e+00	+1.743631e+00	+3.630486e+06
8062921490	-2.541273e+00	-7.595818e+00	+9.413506e+06
8062921524	-3.089068e+00	-3.368803e+00	+1.193339e+07
8062922695	-3.530543e-01	+5.248513e+00	+1.216716e+07
8062922912	+6.845719e+00	-3.222667e-01	+7.457342e+06
8062923090	+3.517966e+00	-2.099720e-01	+6.839170e+06
8062923294	-6.345174e+00	+2.946819e+00	+4.890586e+06
8062923447	+9.920946e-01	-1.325218e+00	+1.172682e+07
8062925507	+5.842153e+00	-3.709825e+00	+8.267828e+06
8062926490	+3.782687e+00	-1.589437e+00	+7.149254e+06
8062926942	-6.583502e+00	+1.876452e+00	+6.491632e+06
8062927033	-5.054123e-03	+7.351816e+00	+1.370103e+07
8062927249	+5.716450e+00	-5.364206e-01	+7.809070e+06
8062927342	-9.592914e+00	-3.627386e+00	+5.769011e+06
8062927377	-9.424950e-01	+8.204186e+00	+1.115378e+07
8062927448	-7.928565e+00	-1.449141e+00	+1.007769e+07
8062928106	+2.231602e+00	-6.847107e+00	+8.934471e+06
8062928851	+8.073698e+00	+1.129507e+00	+7.657111e+06
8062929651	+8.214389e+00	-5.245136e+00	+1.018346e+07
8062930238	-8.038518e+00	+8.198409e-02	+7.952314e+06
8062933038	+7.339159e+00	-2.100315e+00	+2.539613e+07
8062933866	+3.551637e+00	-5.880430e+00	+6.009128e+07
8062933924	+1.149928e+00	+4.676139e+00	+4.180373e+07
8062934893	-4.156574e+00	-6.392119e+00	+3.614311e+07
8062934911	+4.588985e+00	+9.762300e-01	+6.387740e+06
8062935177	-3.516432e-01	-1.342266e-01	+8.607063e+06
8062935274	+4.429618e+00	+5.485804e+00	+1.492361e+07
8062935970	+3.267786e+00	-4.472364e+00	+2.317212e+08
8062935976	-8.077755e-01	-8.021001e-02	+4.940781e+07
8062936205	-7.424211e+00	+2.673225e+00	+1.994786e+07
8062936462	+2.507994e+00	+3.084603e-01	+8.553190e+07
8062936584	-3.080793e+00	-5.948034e+00	+1.780870e+09
8062937099	-6.348879e+00	+4.234469e+00	+6.845483e+07
8062937460	-3.282887e+00	-3.655164e+00	+1.499585e+09
8062937521	-1.969047e+00	-7.532657e+00	+1.394799e+07
8062937535	+2.721294e+00	-3.116920e-01	+9.058651e+07
8062937819	+3.530846e+00	+5.002368e+00	+4.134588e+07
8062937937	+3.511306e+00	+4.701344e+00	+2.887738e+07
8062937981	+7.086397e+00	-1.426621e+00	+5.859079e+07
8062939263	-9.869031e-01	+5.793288e+00	+5.381040e+07
8062939325	-5.608313e+00	-3.669143e+00	+7.252286e+07
8062939402	+1.324468e+00	-1.105293e+00	+1.850324e+08
8062939475	+2.021161e+00	-8.147361e+00	+9.375268e+07
8062939850	-7.314540e+00	+3.288832e+00	+1.064384e+08
8062939966	+4.151723e+00	+3.493429e+00	+1.137757e+09
8062940303	+5.051323e+00	+5.704066e+00	+3.176884e+07
8062940319	+2.613234e+00	-2.944108e+00	+9.612981e+06
8062940606	-5.527783e+00	+3.415863e+00	+3.481592e+07
8062941081	+1.406670e+00	-4.447231e+00	+4.358991e+07
8062941082	+1.503024e+00	-4.111976e+00	+1.616402e+07
8062941085	+1.401650e+00	-4.284691e+00	+7.509617e+07
8062941781	-6.926582e-01	-4.063742e+00	+8.973334e+07
8062942399	+2.082577e-01	-1.779959e+00	+3.716643e+07
8062942413	+2.872731e+00	-7.634504e+00	+7.216690e+07
8062942539	-8.068686e+00	-6.868886e+00	+2.881925e+07
8062942715	+6.550988e+00	-4.958739e+00	+2.405492e+08
8062943063	+3.672290e+00	+8.715659e-01	+1.312277e+08
8062943553	-3.030013e+00	-2.416244e+00	+1.844396e+08
8062943597	+1.645041e+00	-4.308884e-01	+9.015132e+08
8062943598	+1.304069e+00	-2.602535e-01	+2.017627e+07
8062944119	-1.027455e+00	-1.657207e+00	+2.077839e+08
8062944475	-8.058025e+00	-7.038110e+00	+4.384950e+07
8062944537	+1.311871e+00	-1.543388e+00	+1.192791e+07
8062944991	+7.257473e-01	+6.213702e+00	+4.860639e+09
8062945712	+1.987290e+00	-4.703328e+00	+9.680513e+08
8062945743	+1.058758e+00	-1.764430e+00	+3.148600e+07
8062945765	+3.033621e+00	-6.262355e+00	+6.015746e+07
8062945804	-3.618376e+00	-6.117647e+00	+1.353086e+08
8062946047	+4.143917e+00	+8.532488e+00	+4.100294e+07
8062946096	+1.664996e+00	-7.055375e+00	+5.943739e+07
8062946195	+6.023742e+00	-2.338984e+00	+1.288601e+08
8062946253	-1.164516e-01	-7.000632e+00	+5.597522e+07
8062946510	-1.846882e+00	-8.325321e+00	+2.322049e+07
8062946512	+7.211206e+00	+4.544083e+00	+1.057594e+08
8062946799	+4.324466e+00	+2.482311e-01	+1.695573e+10
8062946863	-8.731176e+00	-4.133660e+00	+7.345180e+07
8062947193	-4.155701e-01	-7.623698e+00	+6.138579e+07
8062947316	-8.371610e+00	+4.249327e+00	+5.056453e+07
8062947599	+1.064907e+00	+5.549770e+00	+1.231600e+08
8062947929	+6.927390e+00	-8.060018e+00	+6.549314e+08
8062947931	-4.838868e+00	+1.065313e+00	+4.025838e+07
8062948280	-4.708214e+00	-7.342830e+00	+8.918341e+07
8062948281	-4.167447e+00	-7.266572e+00	+7.912616e+06
8062948433	+2.976477e+00	+2.726515e+00	+4.770717e+07
8062948694	-7.621148e+00	-9.144492e-01	+6.261401e+07
8062948784	-7.959008e+00	-7.038812e+00	+4.223892e+07
8062950119	-1.986408e+00	-5.673443e+00	+4.888058e+06
8062950878	+6.043568e+00	-4.085530e+00	+6.215742e+06
8062951713	+3.690572e+00	-7.494423e+00	+1.174758e+07
8062952236	-1.689792e-01	-4.881740e+00	+1.142315e+07
8062952632	+2.986645e+00	+7.067014e+00	+1.764011e+07
8062954343	+2.528970e+00	+7.387832e+00	+2.994871e+07
8062954930	-1.347607e+00	-6.072628e+00	+9.231649e+06
8062954997	+7.810025e+00	+1.613217e+00	+5.251664e+06
8062955514	+1.043160e+00	-6.934434e+00	+1.190732e+07
8062956961	-4.521212e+00	-8.515633e+00	+7.928202e+06
8062957348	+9.145759e-01	-6.020620e+00	+2.153074e+07
8062958017	+6.748300e+00	+7.003935e+00	+6.324207e+07
8062958070	+2.921232e+00	+6.439156e+00	+1.821886e+07
8062958885	-6.129752e+00	+3.376931e+00	+1.033634e+07
8062959001	+3.463014e+00	+3.549857e+00	+4.044311e+07
8062960353	-5.657003e+00	+4.942085e+00	+8.671376e+06
8062960453	+4.020670e+00	+8.596628e+00	+2.141961e+07
8062961567	+6.745188e+00	+6.431991e+00	+2.447574e+07
8062961813	+8.004177e+00	-3.522601e+00	+2.383310e+07
8062964495	+4.973922e+00	+8.700717e+00	+9.380760e+06
8062964594	-1.347319e+00	-3.956999e+00	+9.592791e+07
8062965654	-6.881095e+00	+8.694399e-01	+5.334238e+06
8062966077	+8.841222e+00	+6.206393e+00	+3.862840e+07
8062966259	+9.731246e+00	-7.469432e-01	+2.095696e+07
8062966566	+9.492006e+00	+6.932515e-02	+1.288030e+07
8062966741	-7.632558e-01	+7.612831e+00	+8.435334e+07
8062968099	-3.046365e+00	-7.783708e+00	+1.165770e+07
8062970144	+3.165451e+00	+5.483638e-02	+2.391591e+07
8062970491	+2.573221e+00	-8.698363e-01	+6.423505e+06
8062970790	-3.486635e+00	+4.200649e+00	+1.267578e+07
8062971755	+3.709906e+00	-9.497385e+00	+1.265231e+08
8062972380	+2.552262e+00	-8.217885e+00	+1.288873e+07
8062972903	+6.246616e+00	-6.926833e+00	+1.581647e+07
8062973844	-2.032368e+00	-4.914186e+00	+6.685182e+06
8062973912	-7.268417e+00	+8.408498e+00	+5.981910e+07
8062974132	+1.937047e+00	+7.745187e+00	+1.584818e+07
8062975207	+2.665488e+00	+4.340741e+00	+5.675726e+06
8062975437	-1.690435e-01	+3.608677e+00	+2.473848e+07
8062975445	+1.072176e+00	-5.311930e+00	+4.973256e+06
8062976158	-7.266169e+00	-5.575781e+00	+6.734668e+06
8062976324	+8.777645e-01	-8.458539e-01	+1.317568e+07
8062976349	-1.294229e+00	+3.846849e+00	+1.078694e+07
8062976500	+2.993368e+00	+8.057262e+00	+8.715314e+06
8062977708	-2.714240e+00	+2.364718e+00	+1.898038e+07
8062978251	+2.859432e+00	-2.014604e+00	+1.949021e+07
8062978388	+9.053757e+00	+1.815181e+00	+6.759853e+06
8062978641	-2.292131e+00	+3.990309e+00	+1.661085e+07
8062979000	+7.056191e+00	+8.308542e-01	+9.029397e+06
8062979714	-3.440663e-01	+3.179883e+00	+3.622310e+06
8062979964	-4.513719e+00	-8.772502e+00	+2.110723e+07
8062979980	-2.884876e+00	+6.579541e+00	+1.815000e+07
8062980434	-7.913752e+00	+8.225924e+00	+1.441361e+07
8062981324	-8.272833e-01	+8.137442e+00	+3.569776e+08
8062982156	-6.258006e+00	+2.464123e+00	+6.144950e+06
8062983763	+7.828948e+00	-3.051828e-02	+4.400519e+07
8062984637	-8.547349e+00	-2.606663e-01	+2.442500e+08
8062985341	-1.414259e+00	-8.320872e+00	+1.134483e+07
8062985880	-1.392425e+00	-9.620324e+00	+3.255978e+07
8062986761	+2.909938e+00	-1.967196e+00	+1.074518e+07
8062987258	+3.923929e+00	-7.614519e+00	+4.826196e+06
8062987912	-6.048954e-01	-4.947082e+00	+1.892422e+07
8062988631	-2.084149e+00	-6.866849e+00	+4.550573e+06
8062989051	-5.987245e+00	-1.574465e+00	+7.084926e+07
8062989102	-6.046650e+00	-9.235208e-01	+3.836020e+07
8062989269	+7.909951e+00	+8.232835e+00	+1.200751e+07
8062990139	-6.193089e+00	+7.852574e+00	+8.824490e+06
8062990217	+9.722540e-01	+7.755153e+00	+1.160574e+07
8062991131	-7.897527e+00	-4.211589e+00	+2.351571e+07
8062991907	+8.718161e+00	-7.489350e+00	+1.326899e+07
8062992389	+2.785956e+00	+3.538459e+00	+2.483383e+07
8062992809	+4.981726e+00	+5.010671e+00	+3.421627e+07
8062995155	-7.754831e+00	-1.574288e+00	+9.260239e+06
8062995299	+1.880195e+00	-4.975181e+00	+5.058562e+06
8062995937	-8.340046e+00	-3.059966e+00	+2.508924e+07
8062997227	-1.571758e+00	-6.748343e+00	+7.305198e+07
8062999267	-1.565210e+00	-2.030193e+00	+3.038834e+07
8062999799	+2.976696e+00	-3.368908e+00	+8.649922e+06
8063000055	-4.255066e+00	-2.572348e+00	+3.464790e+07
8063000838	-2.593497e+00	-6.923628e+00	+5.526107e+06
8063002761	+7.919247e+00	+8.755677e+00	+2.363017e+07
8063003000	-2.495548e+00	+4.542587e+00	+1.601116e+07
8063004947	-6.151106e+00	-4.018112e-02	+8.033108e+07
8063005733	+8.125725e+00	-1.348122e+00	+9.328711e+06
8063006525	-3.907750e+00	+7.732569e-01	+3.681316e+07
8063007145	+7.351306e+00	+3.721782e-01	+2.774378e+07
8063007518	+6.976910e+00	-3.047045e+00	+5.446187e+07
8063007891	-5.002481e+00	+1.119411e+00	+1.077502e+08
8063009211	+9.475828e+00	-8.770495e+00	+1.260978e+07
8063009250	-1.287131e+00	+7.700774e+00	+1.733827e+07
8063009477	+6.780288e+00	-8.469300e+00	+1.866798e+07
8063009677	-1.459976e+00	+7.136689e+00	+3.655660e+07
8063009894	+3.789309e+00	-6.405216e-01	+8.824294e+06
8063009941	-4.710441e+00	-2.859308e+00	+3.444378e+07
8063009982	+7.193831e-01	+4.944407e+00	+4.719506e+07
8063010447	-1.364611e+00	+3.001440e+00	+1.192018e+07
8063010760	-3.536565e+00	+2.654331e+00	+2.073077e+07
8063013916	-8.089636e+00	-8.526952e+00	+5.662188e+06
8063014018	-2.843032e+00	-5.638986e+00	+1.372886e+07
8063014093	+6.162983e+00	-4.233257e+00	+1.460537e+07
8063014363	-4.645723e+00	+6.519304e+00	+7.054350e+06
8063014395	+4.990324e+00	-2.697953e+00	+7.540136e+06
8063015214	+7.559446e+00	-7.024112e+00	+2.160263e+07
8063015445	-5.678074e+00	-7.652427e+00	+5.355272e+07
8063015482	-8.630499e+00	+2.517618e+00	+3.290909e+07
8063016732	-2.543619e+00	-8.463589e+00	+4.939158e+07
8063016740	+4.499267e+00	+2.698889e+00	+1.902579e+07
8063017685	-4.320495e+00	+4.950460e-01	+1.033664e+07
8063017752	+1.551885e+00	+6.518408e+00	+1.319853e+07
8063018863	-8.966534e+00	+8.568384e-01	+6.788056e+06
8063018868	-8.142588e+00	+6.784030e+00	+1.648355e+07
8063019306	+6.505664e+00	+4.199811e+00	+1.201114e+07
8063019604	-9.006666e-01	+2.579923e+00	+2.235559e+07
8063020762	+3.584887e-01	+5.765475e+00	+1.550341e+07
8063022129	-5.053841e+00	+7.465784e+00	+9.856865e+07
8063022168	-4.070405e+00	-1.877859e+00	+1.173283e+09
8063022269	+8.995488e+00	-8.085537e+00	+3.701846e+07
8063022277	-8.191236e+00	-6.201963e+00	+9.812904e+06
8063022298	-5.571462e+00	-1.704571e+00	+5.073205e+08
8063022393	+2.143956e+00	+8.472794e+00	+4.669501e+07
8063022564	-6.422685e+00	+7.503974e+00	+4.151875e+08
8063022718	-6.531695e+00	-6.261349e+00	+1.796396e+09
8063022787	+4.977991e+00	+6.046930e+00	+7.644704e+09
8063022789	+5.549949e+00	+6.785898e+00	+1.808297e+08
8063022795	+8.293815e+00	+2.012052e+00	+1.469911e+09
8063022896	+7.460118e+00	+8.139367e+00	+8.528637e+08
8063022913	-1.622890e+00	-3.136706e+00	+2.920380e+07
8063022940	-2.739466e+00	+7.555434e+00	+1.282757e+09
8063022941	-2.531650e+00	+7.306929e+00	+9.796324e+07
8063022990	+4.295080e+00	+5.693171e+00	+4.889768e+07
8063023006	-4.347520e+00	-7.125717e+00	+6.067712e+07
8063023035	+5.132078e-01	+8.374797e+00	+5.854233e+07
8063023116	+8.211283e+00	+7.643383e+00	+1.443626e+08
8063023123	-3.591721e+00	-1.985753e+00	+1.010219e+08
8063023611	-6.482111e+00	+7.617442e-01	+7.638714e+07
8063023683	+3.982648e-02	+4.160875e+00	+7.434516e+09
8063023785	-8.170608e+00	-8.338681e-01	+2.258099e+07
8063023855	-6.651502e+00	-6.168587e+00	+7.981371e+07
8063023951	+2.227019e+00	+3.026152e+00	+3.489137e+09
8063023966	-3.869480e+00	+1.117787e+00	+8.267313e+08
8063023988	+8.193107e+00	-7.362032e+00	+1.890288e+10
8063024049	-4.346277e+00	-8.043090e+00	+3.495629e+07
8063024064	-7.313517e+00	-7.574255e+00	+2.900935e+07
8063024173	-5.744084e+00	-2.250670e+00	+5.401128e+08
8063024448	-1.067766e+00	-7.936689e+00	+9.823243e+07
8063024462	-5.743369e+00	-1.295609e+00	+1.257417e+08
8063024517	+2.937871e+00	+4.483015e-01	+1.497122e+08
8063024582	-7.061471e+00	+2.027919e+00	+8.155088e+10
8063024673	-8.562871e+00	+6.041719e+00	+1.972244e+09
8063024700	-4.268273e+00	-7.131125e+00	+2.815393e+07
8063024808	-6.895637e+00	-1.354392e+00	+5.804337e+07
8063024832	-4.886566e-01	+6.307198e+00	+4.797192e+08
8063024863	+4.080563e+00	-8.074106e+00	+1.015271e+10
8063024898	-7.808790e+00	+6.784496e+00	+1.821808e+08
8063024925	-6.397055e+00	-6.574149e+00	+1.965101e+08
8063024970	+8.454159e+00	-6.846059e+00	+4.157745e+08
8063025055	-8.354505e+00	+3.286623e+00	+1.039455e+08
8063025160	-7.446685e+00	+4.896792e+00	+3.365647e+07
8063025179	-5.952983e+00	+9.287854e-01	+2.983034e+07
8063025325	-7.209062e+00	+1.785498e+00	+2.196387e+08
8063025358	+2.174195e+00	-4.334282e+00	+9.639798e+07
8063025874	+5.999235e+00	-8.009430e+00	+4.008951e+10
8063025878	-1.482509e+00	-4.520488e+00	+4.811926e+07
8063025886	+7.361851e+00	-2.731310e+00	+5.968154e+08
8063025921	+4.873832e+00	-8.643157e+00	+4.354810e+08
8063025977	-5.717957e+00	-1.753524e+00	+5.898299e+08
8063026108	+5.904628e+00	+1.667684e+00	+5.985570e+08
8063026180	-2.259311e+00	-3.372670e+00	+2.700112e+09
8063026190	+2.500577e-01	+1.237968e+00	+1.250992e+10
8063026195	-8.140394e+00	-1.045106e+00	+1.303582e+08
8063026273	+3.728469e+00	+5.500732e+00	+2.478227e+07
8063026502	-3.754802e+00	+8.295206e+00	+1.075254e+09
8063026506	-3.429081e+00	-3.710049e+00	+1.829411e+08
8063026603	+4.443103e+00	+4.529588e+00	+1.565597e+08
8063026635	-5.451512e+00	-2.602276e+00	+1.401054e+08
8063026679	+8.167306e+00	+8.272191e+00	+6.968364e+09
8063026745	-7.534972e+00	+7.992933e-01	+1.462829e+08
8063026790	-5.067146e+00	-2.081435e+00	+1.170235e+11
8063026792	-5.264881e+00	-2.259045e+00	+1.977346e+08
8063026793	-5.498767e+00	-2.033222e+00	+1.923091e+07
8063026843	+3.223748e-01	-4.093756e+00	+5.365030e+09
8063026904	-3.902405e+00	+8.522500e-01	+1.002515e+08
8063026963	+6.715254e+00	+5.251997e+00	+1.213924e+08
8063027164	+1.892068e+00	-2.579461e+00	+1.060670e+07
8063027207	+1.116579e+00	-6.735984e+00	+1.677077e+07
8063027352	-5.353599e+00	-5.929170e+00	+5.441493e+10
8063027355	+6.784243e+00	-3.125522e+00	+5.601159e+10
8063027490	-4.219836e+00	+8.490914e+00	+8.662994e+07
8063027491	+5.275136e+00	-2.002364e+00	+7.041319e+07
8063027656	+9.080918e+00	+6.799995e+00	+4.149462e+07
8063027795	-2.388662e+00	-3.183958e+00	+1.501238e+07
8063027815	-6.927693e+00	-4.175104e+00	+5.643864e+08
8063027819	-2.914432e+00	-2.885368e+00	+2.183931e+07
8063027838	-7.555292e+00	-1.864302e+00	+5.989456e+07
8063027847	-8.442499e+00	-8.283458e+00	+4.488641e+07
8063027945	-7.683703e+00	+2.583101e+00	+3.503919e+07
8063028142	-8.020604e-02	-5.055662e+00	+1.314396e+08
8063028185	-4.723290e+00	-4.547779e+00	+1.576058e+07
8063028199	-6.644781e+00	+1.305846e-01	+3.758179e+07
8063028264	-6.519300e+00	-6.163147e+00	+9.972892e+10
8063028271	+7.941397e+00	-2.753800e+00	+1.415108e+10
8063028307	-7.344318e+00	-3.097210e+00	+4.684263e+08
8063028308	-8.138479e+00	-3.395367e+00	+1.906242e+08
8063028314	-7.881342e+00	+3.599099e+00	+6.678833e+07
8063028364	-5.476043e+00	-8.064097e+00	+2.233464e+07
8063028529	-7.041535e+00	+3.398683e+00	+1.061336e+09
8063028783	-1.342697e+00	-4.080630e+00	+5.889130e+09
8063028924	+6.652108e+00	-5.706878e+00	+6.596134e+07
8063028971	-6.983068e+00	-4.148641e+00	+1.606090e+07
8063029182	-1.754950e+00	-6.802937e+00	+4.524668e+08
8063029211	-2.019059e+00	-3.696136e+00	+2.234424e+10
8063029212	-2.459020e+00	-4.678535e+00	+1.533005e+08
8063029280	+7.410856e+00	-3.716871e+00	+1.046098e+08
8063029312	-2.220960e+00	+5.956455e+00	+4.111338e+07
8063029683	-5.875894e+00	-7.861890e+00	+5.892118e+08
8063029802	-1.431407e-01	-6.484505e+00	+6.581946e+08
8063029978	-1.765585e+00	-6.638565e+00	+1.604940e+08
8063030048	-6.223063e+00	+3.904349e+00	+1.251208e+09
8063030070	-1.044448e+00	-1.056553e-01	+2.982262e+07
8063030260	+4.663096e+00	+7.698180e-01	+9.574412e+08
8063030448	-3.546699e+00	-5.472282e-01	+5.425063e+07
8063030834	+1.436497e-01	+9.577226e+00	+6.109020e+10
8063030958	-5.235001e+00	-1.038893e+00	+5.430065e+07
8063031037	-5.521480e+00	-6.038987e+00	+4.844470e+09
8063031051	+8.341979e+00	-4.778651e-01	+1.875297e+08
8063031554	-7.004946e+00	-6.941366e+00	+8.298364e+07
8063031555	-6.733742e+00	-6.467591e+00	+6.956781e+07
8063031556	-7.853264e+00	-7.658185e+00	+4.754723e+07
8063031635	-1.720161e+00	-6.300363e+00	+2.170068e+09
8063031742	+2.528819e+00	+6.390095e+00	+1.698487e+09
